cubed_0,1,2,cubed_3,cubed_4,5,cubed_6,7,squared_8,9,BAD,B1,B2
-0.05099461574467325,2.207986632924421,0.6613627376596249,-0.07676450120535742,0.0629607462802454,1.0492810568410056,12.18933006989288,0.6414408151349615,1.6271614685328069,0.9922267277396422,BAD,0,0
3.632841326868566,-0.8210619978688094,0.6869465265737837,-0.9540967764934993,0.24067023577381808,0.006478654431599631,-0.7694575859357095,1.653616584275646,1.862401403685627,-0.8001182298039995,BAD,0,0
-0.08522141777461587,-2.4316858199231337,0.027283978149400805,-1.4037912204096452,0.129843507831434,-2.678092555592603,-9.8940990110711,-1.2870456781901733,7.711992126098479,-2.681094310158331,BAD,0,0
-3.251299636118034,-0.2246392694828245,-2.111080346588808,-0.08344736012394595,1.5238435760053182,0.32222159246050974,-5.122814186296601,0.142381732999283,1.4924616912241173,-2.8394104310432984,BAD,0,0
0.031746376792072484,-2.3832133498909944,-0.3618066549958243,-4.52839761393966,-9.936367983344972,-2.2648238081004854,-3.0575539159235805,-1.310049697308627,10.009118974662584,-0.7270298613304405,BAD,0,0
-8.348319829173311,0.3339659343348116,-1.1241936808546085,-0.0904511250405928,-0.28798330267320765,0.447461340814421,-1.0824657128923705,-1.5510131845230561,0.07449226787869652,-0.12048845362278024,BAD,0,0
1.560121717618191,1.8198598624513123,1.376820009065448,0.036935264131747955,0.31857400926436247,0.1910919890717942,0.9644176954704028,1.138471283004936,-0.06657333704891748,-0.6507494125308949,BAD,0,0
8.644365330933601,3.2828388368463557,2.1818510880354225,3.8980802279546864,27.62492756530494,3.0497723513862085,0.725252867903498,2.236650355798193,14.841112154352585,1.0487806926259984,BAD,0,0
10.443044217101505,-2.594562200243272,0.1586462160400044,-0.22136557738360307,0.08344435846035139,0.18786475875489494,-0.10542329572409435,1.974457344585366,0.7746958998241482,1.023267398398665,BAD,0,0
-2.4697931872718715,0.29745515347605134,-0.5311816998908289,0.09966650244523721,-0.11877395221422865,-0.25321352167350963,-1.7085371732486234,-0.8005579060416704,0.709195283519963,-1.7667254053143548,BAD,0,0
-0.7205987256673743,-3.3453878476591843,-1.2368723765583816,-19.142540817727117,-2.372924807768582,-3.041553047204724,-10.007883974124947,-2.8370875038926413,9.899944985123144,-2.779741262687577,BAD,0,0
1.500877777981888,2.8614612372290424,3.7576935454792872,20.732483896733434,9.580426076419998,2.5931232112689617,0.49455453041488084,2.8210197705061613,5.716477023794076,2.3501516471722783,BAD,0,0
2.67859074005813,-0.17826486510404696,1.2338586067392865,-0.11168653600604309,-0.18400176222914405,-0.6932734730674589,-0.02682698164212944,0.7798679316135408,-0.008047414567598138,0.13448313699922013,BAD,0,0
-2.5295933397868473,-2.409833420637647,-1.8555230618718006,-3.1740223805031267,-4.5592931041143805,-1.4946544986195947,-0.055069417966560855,-2.5971397599561796,0.6665209276936472,-0.39240160736925334,BAD,0,0
-17.71163985308651,-1.4507169767766719,-1.1069142617010113,-0.9854972798130271,-0.3820374465352084,-3.472010858113425,-6.447064936067509,-4.4097448282088845,3.344797315596484,-2.989013077179703,BAD,0,0
-0.3991240573575685,-4.684054682154282,-0.47710307104326666,-3.718093282262215,-11.242607860390576,-2.1619346568158977,-18.46944243722546,-2.4090618920784785,9.368736697591537,0.3796995896510292,BAD,0,0
-0.011497708293883122,-1.3528520743324357,-1.629240582257882,-0.5483853152301144,-1.405591184181566,-1.8293299456376313,2.1981974221942235,-0.48987560229085014,0.938053645208424,-0.9811148725700548,BAD,0,0
1.3510850512654082,0.4262184827873358,1.4145935454570682,10.193182471575922,0.5658973598569552,0.9372994786742304,0.5337826800996526,2.8258395399637246,0.0034798925173085997,1.5407137647642124,BAD,0,0
0.012841135520328922,1.3758480357374403,2.3197351642645487,0.11349176453171785,0.7007224000768557,-0.3006787499598075,0.03263544087152697,-0.5907822328772327,0.9577217315327231,-0.863306817134137,BAD,0,0
-1.1884725831882192,-0.15540296201705645,-1.9617081796671256,-1.4777166442084606,-0.07293739308116927,-0.5440820547438456,-0.003813959494444876,-1.9658146509091707,0.032347279485679184,-1.9153071942424225,BAD,0,0
0.023411011333783302,-0.1972172958788884,-1.0116363899235616,0.014389327703137975,0.0813106994600462,0.025276264057209924,0.1601761650028947,0.20528583058958366,0.4233233192443624,-0.6198776204557581,BAD,0,0
0.5093539609920118,0.8905377065709699,2.0957307042017757,1.5943483197337178,0.02633360590036404,1.1010126773114068,-0.12225065754178993,1.4663976928754945,0.4417371765748181,1.6482710889069805,BAD,0,0
-82.86830477107044,-4.759098522320685,-3.251138586250949,-10.784157741526096,-32.352449321872555,-3.181954544340749,-43.566760661088665,-5.281854266184518,15.425151545692804,-2.018597017001892,BAD,0,0
-2.5696181459351486,-1.1123732341384711,-1.0885721859147826,-1.798811508093512,-0.3360197810318083,-1.1064789831063035,-7.425875131452866,-2.3510485007392252,1.378857943917249,-1.3039524229618236,BAD,0,0
17.80183671220862,3.106085016751545,1.969904290120524,1.664289568056508,2.6668684279973864,2.0174666748831243,14.677289426799131,3.07417015690683,3.939029852686036,0.9246383844918904,BAD,0,0
-19.087896466779892,-2.242048103120745,-1.2350362261553576,-1.5864525268347283,-4.803207422088698,-2.003274187237316,-17.20447588434013,-2.951157564259186,7.575919429447756,-1.6795438324476137,BAD,0,0
12.18776442103198,1.98258804431733,2.4128279212341783,0.6728393196322715,0.9269260717834212,0.6577646765534152,1.287436061227878,1.8466514968292107,1.9417561580924985,1.1461395363548919,BAD,0,0
0.13021372343265325,-2.7243717005123584,-0.18749941568394488,-1.5735193323329977,-3.1861648473132087,-0.7714473322403449,-5.335905563605014,-0.18136825624157457,4.302554145687363,0.10560540850579994,BAD,0,0
2.227406343556891,3.2673202896524183,3.0666975155463296,22.527542869218806,-0.8584125404426408,2.08438984867182,32.74338974995663,3.3734107735794594,2.1747890516375525,4.764236049947631,BAD,0,0
-1.1936062021519849,-1.7765297935071978,-2.012208821277358,-0.020668843813312396,-1.7880074394915633,-1.9636158404556103,-0.1236351879555678,-1.5870021128853702,0.35886508582490645,-0.7277154590849507,BAD,0,0
3.1900447088574113,1.1405982148651599,0.5378164387386455,-0.00368726920568563,0.9079785744814676,0.18725012462441454,0.1465706402974172,1.547040095459496,0.060388973559687434,-0.5942007903803009,BAD,0,0
-0.3597993514406045,-1.8373467065808,-0.934846462889739,-1.355546214128325,-0.007941564956637281,-1.231915055286109,-2.455786703470987,-1.436115661685761,1.1502073385794849,-1.3177958444269666,BAD,0,0
17.248956603757545,1.006316314536963,2.1111975520776785,0.4025797579943062,0.49433424417450905,1.1399369859756379,0.1451202306686688,2.34824251610614,0.17200717467936616,1.9101069942669064,BAD,0,0
4.7230162315079385,0.5086288789281266,1.4866739120493633,1.4329456536026421,0.6670868868175588,0.9707954723040525,0.09836462233603208,1.6335676220903907,1.890322674613154,0.42774376932763297,BAD,0,0
4.23159700804767,0.41920051552237947,0.989760007457322,0.35774802539107353,-0.04826951054576147,1.301611543432465,0.0683363117790391,2.208043542260238,0.33566102564495914,1.8093179491804234,BAD,0,0
